date,url,profile,pageLoadTime_ms,firstContentfulPaint_ms,speedIndex_ms,largestContentfulPaint_ms,timeToFirstByte_ms,totalRequests,totalTransferSize_bytes,reportId,error
2026-04-01,"https://www.pressreader.com","iPhone 12",,,,,,,,,"Submit failed [400]: {"success":false,"error":"INVALID_DEVICE_THROTTLE","error_message":"Not a supported throttle value. Use a valid value from the '/meta/networks' api."}"
2026-04-01,"https://www.pressreader.com","Samsung Galaxy S10",,,,,,,,,"Submit failed [400]: {"success":false,"error":"INVALID_DEVICE_THROTTLE","error_message":"Not a supported throttle value. Use a valid value from the '/meta/networks' api."}"
2026-04-01,"https://www.pressreader.com","OS X Big Sur — Safari",,,,,,,,,"Submit failed [400]: {"success":false,"error":"INVALID_DEVICE_THROTTLE","error_message":"Not a supported throttle value. Use a valid value from the '/meta/networks' api."}"
2026-04-01,"https://www.pressreader.com","Windows 11 — Chrome",,,,,,,,,"Submit failed [400]: {"success":false,"error":"INVALID_DEVICE_THROTTLE","error_message":"Not a supported throttle value. Use a valid value from the '/meta/networks' api."}"
2026-04-01,"https://www.pressreader.com/usa/usa-today-us-edition/20241113/281535116518251","iPhone 12",,,,,,,,,"Submit failed [400]: {"success":false,"error":"INVALID_DEVICE_THROTTLE","error_message":"Not a supported throttle value. Use a valid value from the '/meta/networks' api."}"
2026-04-01,"https://www.pressreader.com/usa/usa-today-us-edition/20241113/281535116518251","Samsung Galaxy S10",,,,,,,,,"Submit failed [400]: {"success":false,"error":"INVALID_DEVICE_THROTTLE","error_message":"Not a supported throttle value. Use a valid value from the '/meta/networks' api."}"
2026-04-01,"https://www.pressreader.com/usa/usa-today-us-edition/20241113/281535116518251","OS X Big Sur — Safari",,,,,,,,,"Submit failed [400]: {"success":false,"error":"INVALID_DEVICE_THROTTLE","error_message":"Not a supported throttle value. Use a valid value from the '/meta/networks' api."}"
2026-04-01,"https://www.pressreader.com/usa/usa-today-us-edition/20241113/281535116518251","Windows 11 — Chrome",,,,,,,,,"Submit failed [400]: {"success":false,"error":"INVALID_DEVICE_THROTTLE","error_message":"Not a supported throttle value. Use a valid value from the '/meta/networks' api."}"
2026-04-01,"https://www.pressreader.com/catalog","iPhone 12",,,,,,,,,"Submit failed [400]: {"success":false,"error":"INVALID_DEVICE_THROTTLE","error_message":"Not a supported throttle value. Use a valid value from the '/meta/networks' api."}"
2026-04-01,"https://www.pressreader.com/catalog","Samsung Galaxy S10",,,,,,,,,"Submit failed [400]: {"success":false,"error":"INVALID_DEVICE_THROTTLE","error_message":"Not a supported throttle value. Use a valid value from the '/meta/networks' api."}"
